  -0.7025316905   -1.3857936769   -2.3857424786
  -0.2557972637   -2.7724276615    0.7071656460
   0.7855237102   -2.7724276615    0.7071656460
   2.3729744969   -1.5064779030    0.7071656460
   0.2648632233   -0.4912650200   -2.2268845955
   0.8265243735    0.8924982706    2.2726309044
   1.3124741613    1.7341879930    2.0508011685
   0.3405745857    1.7341879930    2.0508011685
   1.3677066147    2.5580859450    1.4292480606
   0.2853421323    2.5580859450    1.4292480606
  -0.5903091280    1.9218880646    1.4292480606
   1.0897570193    3.0604141523    0.5310777965
   0.0521245607    2.9344227613    0.5310777965
  -0.8081022334    2.3406510774    0.5310777965
   2.0670860512    2.6897621410   -0.4658159876
   1.0897570193    3.0604141523   -0.4658159876
   0.0521245607    2.9344227613   -0.4658159876
  -0.8081022334    2.3406510774   -0.4658159876
   2.2433578751    1.9218880646   -1.3639862517
   1.3677066147    2.5580859450   -1.3639862517
   0.2853421323    2.5580859450   -1.3639862517
   2.2433578751   -0.1368915234   -1.3639862517
   1.7984239492    0.8924982706   -1.9855393597
   1.3124741613    1.7341879930   -1.9855393597
   0.3405745857    1.7341879930   -1.9855393597
   1.3124741613    0.0508085482   -1.9855393597
   0.8265243735    0.8924982706   -2.2073690956
   1.8411076040    0.8875334406    2.2229940446
   2.8011076040    0.8875334406    1.9657628198
   2.3211076040    1.7189178283    1.9657628198
   2.3211076040    0.0561490530    1.9657628198
   3.5038763793    0.8875334406    1.2629940446
   3.1863158009    1.8648844047    1.2629940446
   2.3549314133    2.4689205194    1.2629940446
   3.1863158009   -0.0898175234    1.2629940446
   3.7611076040    0.8875334406    0.3029940446
   3.5038763793    1.8475334406    0.3029940446
   2.8011076040    2.5503022159    0.3029940446
   2.8011076040   -0.7752353346    0.3029940446
   3.5038763793   -0.0724665594    0.3029940446
   3.5038763793    0.8875334406   -0.6570059554
   3.1863158009    1.8648844047   -0.6570059554
   2.3549314133    2.4689205194   -0.6570059554
   3.1863158009   -0.0898175234   -0.6570059554
   2.8011076040    0.8875334406   -1.3597747307
   0.3636021033   -0.8201708702    3.1276063850
   1.3236021033   -0.8201708702    2.8703751603
   0.8436021033    0.0112135175    2.8703751603
  -0.1163978967    0.0112135175    2.8703751603
  -0.5963978967   -0.8201708702    2.8703751603
  -0.1163978967   -1.6515552578    2.8703751603
   0.8436021033   -1.6515552578    2.8703751603
   2.0263708786   -0.8201708702    2.1676063850
   1.7088103002    0.1571800939    2.1676063850
  -0.9816060936   -1.7975218343    2.1676063850
  -0.1502217060   -2.4015579490    2.1676063850
   0.8774259126   -2.4015579490    2.1676063850
   1.7088103002   -1.7975218343    2.1676063850
  -0.5963978967   -2.4829396454    1.2076063850
   0.3636021033   -2.7401708702    1.2076063850
   1.3236021033   -2.4829396454    1.2076063850
   2.0263708786   -1.7801708702    1.2076063850
   1.3250417328   -2.7544348792    0.4813725242
   2.1564261204   -2.1503987644    0.4813725242
   2.7312179235   -1.1730478003   -0.4786274758
  -0.1487820765   -2.8358165756   -0.4786274758
   0.8112179235   -3.0930478003   -0.4786274758
   1.7712179235   -2.8358165756   -0.4786274758
   2.4739866988   -2.1330478003   -0.4786274758
   2.4739866988   -1.1730478003   -1.4386274758
   2.1564261204   -0.1956968363   -1.4386274758
   0.2973941143   -2.7544348792   -1.4386274758
   1.3250417328   -2.7544348792   -1.4386274758
   2.1564261204   -2.1503987644   -1.4386274758
   1.7712179235   -1.1730478003   -2.1413962511
   1.2912179235   -0.3416634127   -2.1413962511
   0.3312179235   -2.0044321880   -2.1413962511
   1.2912179235   -2.0044321880   -2.1413962511
   0.8112179235   -1.1730478003   -2.3986274758
  -2.8396803445   -2.4337894046    0.3256836741
  -2.0082959568   -3.0378255193    0.3256836741
  -0.9806483383   -3.0378255193    0.3256836741
  -3.4144721476   -1.4564384405   -0.6343163259
  -3.1572409228   -2.4164384405   -0.6343163259
  -2.4544721476   -3.1192072157   -0.6343163259
  -1.4944721476   -3.3764384405   -0.6343163259
  -0.5344721476   -3.1192072157   -0.6343163259
  -3.1572409228   -1.4564384405   -1.5943163259
  -2.8396803445   -2.4337894046   -1.5943163259
  -2.0082959568   -3.0378255193   -1.5943163259
  -0.9806483383   -3.0378255193   -1.5943163259
  -0.1492639507   -2.4337894046   -1.5943163259
  -2.4544721476   -1.4564384405   -2.2970851011
  -1.9744721476   -2.2878228281   -2.2970851011
  -1.0144721476   -2.2878228281   -2.2970851011
  -1.4944721476   -1.4564384405   -2.5543163259
  -1.8327012977   -0.2785316799    2.5765761447
  -1.3527012977    0.5528527077    2.3193449200
  -2.3127012977    0.5528527077    2.3193449200
  -2.7927012977   -0.2785316799    2.3193449200
  -2.3127012977   -1.1099160676    2.3193449200
  -1.3527012977   -1.1099160676    2.3193449200
  -1.3188774884    1.3028553989    1.6165761447
  -2.3465251070    1.3028553989    1.6165761447
  -3.1779094946    0.6988192841    1.6165761447
  -3.4954700730   -0.2785316799    1.6165761447
  -3.1779094946   -1.2558826440    1.6165761447
  -2.3465251070   -1.8599187587    1.6165761447
  -2.7927012977    1.3842370953    0.6565761447
  -3.4954700730    0.6814683201    0.6565761447
  -3.7527012977   -0.2785316799    0.6565761447
  -3.4954700730   -1.2385316799    0.6565761447
  -1.9094609168    1.8695613992   -0.0131740960
  -1.3956371075    2.2081743203   -0.9731740960
  -2.3556371075    1.9509430956   -0.9731740960
  -3.0584058828    1.2481743203   -0.9731740960
  -0.8818132982    1.8695613992   -1.9331740960
  -1.9094609168    1.8695613992   -1.9331740960
  -2.7408453044    1.2655252844   -1.9331740960
  -3.0584058828    0.2881743203   -1.9331740960
  -0.4356371075    0.2881743203   -2.6359428713
  -0.9156371075    1.1195587080   -2.6359428713
  -1.8756371075    1.1195587080   -2.6359428713
  -2.3556371075    0.2881743203   -2.6359428713
  -1.8756371075   -0.5432100673   -2.6359428713
  -0.9156371075   -0.5432100673   -2.6359428713
  -1.3956371075    0.2881743203   -2.8931740960
  -1.4948980029   -2.3737387851    1.6857711135
  -1.7782650258    1.9479497881    0.8098280717
  -2.7784717374   -2.4342421422    0.8098280717
  -3.1323804866    1.4252050492   -0.2234171957
  -3.7176669152    0.5492620074   -0.2234171957
  -3.9231921774   -0.4839832600   -0.2234171957
  -3.7176669152   -1.5172285274   -0.2234171957
  -3.7176669152   -0.4839832600   -1.2566624631
  -3.0550449454   -1.0218637639   -2.1326055049
  -0.1899469100   -0.4839832600   -2.7178919335
  -0.7065695437   -1.3787999099   -2.7178919335
  -0.2902096251   -2.9231980681    1.2063606719
   1.8201427833   -2.4415239022    1.2063606719
   2.5123073038   -1.5735770464    1.2063606719
   0.2648632233   -3.1912650200    0.1731154045
   0.2648632233   -0.4912650200   -2.5268845955
   0.8265243735    0.8924982706    2.5526309044
   1.3732178848    1.8393992083    2.3030724516
   0.2798308622    1.8393992083    2.3030724516
   1.6449814029    2.6846691778    1.6038252051
   0.5461334967    2.8426596551    1.6038252051
  -0.4636922873    2.3814876721    1.6038252051
   1.3732178848    3.2877190442    0.5933836580
   0.2798308622    3.2877190442    0.5933836580
  -0.7052768057    2.8133161945    0.5933836580
   2.3583255527    2.8133161945   -0.5281218491
   1.3732178848    3.2877190442   -0.5281218491
   0.2798308622    3.2877190442   -0.5281218491
  -0.7052768057    2.8133161945   -0.5281218491
   2.4839749852    1.9576771004   -1.5385633962
   1.6449814029    2.6846691778   -1.5385633962
   0.5461334967    2.8426596551   -1.5385633962
  -0.4636922873    2.3814876721   -1.5385633962
   2.4839749852   -0.1726805591   -1.5385633962
   1.9199113961    0.8924982706   -2.2378106427
   1.3732178848    1.8393992083   -2.2378106427
   0.2798308622    1.8393992083   -2.2378106427
   0.8265243735    0.8924982706   -2.4873690956
   1.8411076040    0.8875334406    2.4629940446
   2.9211076040    0.8875334406    2.1736089167
   2.3811076040    1.8228408767    2.1736089167
   2.3811076040   -0.0477739955    2.1736089167
   3.7117224762    0.8875334406    1.3829940446
   3.4147689738    1.8988641943    1.3829940446
   2.6181891055    2.5891045793    1.3829940446
   3.4147689738   -0.1237973130    1.3829940446
   4.0011076040    0.8875334406    0.3029940446
   3.7536926194    1.8913354922    0.3029940446
   3.0681274570    2.6651785910    0.3029940446
   3.0681274570   -0.8901117097    0.3029940446
   3.7536926194   -0.1162686110    0.3029940446
   3.7117224762    0.8875334406   -0.7770059554
   3.4147689738    1.8988641943   -0.7770059554
   2.6181891055    2.5891045793   -0.7770059554
   3.4147689738   -0.1237973130   -0.7770059554
   2.9211076040    0.8875334406   -1.5676208276
   0.3636021033   -0.8201708702    3.3676063850
   1.4436021033   -0.8201708702    3.0782212572
   0.9036021033    0.1151365659    3.0782212572
  -0.1763978967    0.1151365659    3.0782212572
  -0.7163978967   -0.8201708702    3.0782212572
  -0.1763978967   -1.7554783063    3.0782212572
   0.9036021033   -1.7554783063    3.0782212572
   2.2342169755   -0.8201708702    2.2876063850
  -0.8613901248   -2.2338872636    2.2876063850
   0.0973858503   -2.6717455802    2.2876063850
   1.1406836048   -2.5217420089    2.2876063850
   1.9372634731   -1.8315016238    2.2876063850
   0.6239613327   -2.9644220382    1.2076063850
   1.5882994250   -2.8746189391    0.6013725242
   2.3848792933   -2.1843785540    0.6013725242
   2.9712179235   -1.1730478003   -0.4786274758
   0.0452713675   -3.1926828845   -0.4786274758
   1.0715771529   -3.3172989684   -0.4786274758
   2.0382377765   -2.9506929507   -0.4786274758
   2.7238029389   -2.1768498520   -0.4786274758
   2.6818327957   -1.1730478003   -1.5586274758
   0.5450016705   -3.0246225103   -1.5586274758
   1.5882994250   -2.8746189391   -1.5586274758
   2.3848792933   -2.1843785540   -1.5586274758
   1.8912179235   -1.1730478003   -2.3492423480
   1.3512179235   -0.2377403643   -2.3492423480
   0.2712179235   -2.1083552364   -2.3492423480
   1.3512179235   -2.1083552364   -2.3492423480
   0.8112179235   -1.1730478003   -2.6386274758
  -2.7194643757   -2.8701548339    0.4456836741
  -1.7606884006   -3.3080131505    0.4456836741
  -0.7173906461   -3.1580095792    0.4456836741
  -3.5917064732   -1.9733602753   -0.6343163259
  -3.1112553636   -2.8887833823   -0.6343163259
  -2.2604187036   -3.4760735247   -0.6343163259
  -1.2341129182   -3.6006896085   -0.6343163259
  -0.2674522946   -3.2340835908   -0.6343163259
  -3.2893139737   -1.9834515513   -1.7143163259
  -2.7194643757   -2.8701548339   -1.7143163259
  -1.7606884006   -3.3080131505   -1.7143163259
  -0.7173906461   -3.1580095792   -1.7143163259
  -2.5744721476   -1.4564384405   -2.5049311980
  -2.0344721476   -2.3917458766   -2.5049311980
  -0.9544721476   -2.3917458766   -2.5049311980
  -1.4944721476   -1.4564384405   -2.7943163259
  -1.8327012977   -0.2785316799    2.8165761447
  -1.2927012977    0.6567757562    2.5271910169
  -2.3727012977    0.6567757562    2.5271910169
  -2.9127012977   -0.2785316799    2.5271910169
  -2.3727012977   -1.2138391160    2.5271910169
  -1.0556197963    1.4230394588    1.7365761447
  -2.0989175507    1.5730430301    1.7365761447
  -3.0576935258    1.1351847135    1.7365761447
  -3.6275431239    0.2484814309    1.7365761447
  -3.6275431239   -0.8055447907    1.7365761447
  -3.0576935258   -1.6922480734    1.7365761447
  -2.0989175507   -2.1301063899    1.7365761447
  -2.5986478537    1.7411034043    0.6565761447
  -3.4494845138    1.1538132619    0.6565761447
  -3.9299356234    0.2383901549    0.6565761447
  -3.9299356234   -0.7954535148    0.6565761447
  -1.1352778782    2.4324254884   -0.9731740960
  -2.1615836635    2.3078094045   -0.9731740960
  -3.0124203236    1.7205192621   -0.9731740960
  -3.4928714332    0.8050961552   -0.9731740960
  -0.6185556061    1.9897454591   -2.0531740960
  -1.6618533605    2.1397490303   -2.0531740960
  -2.6206293356    1.7018907138   -2.0531740960
  -3.1904789337    0.8151874311   -2.0531740960
  -0.3156371075    0.2881743203   -2.8437889682
  -0.8556371075    1.2234817564   -2.8437889682
  -1.9356371075    1.2234817564   -2.8437889682
  -2.4756371075    0.2881743203   -2.8437889682
  -1.9356371075   -0.6471331157   -2.8437889682
  -1.3956371075    0.2881743203   -3.1331740960
  -1.4976268216   -2.3927181360    2.0747161337
  -1.4947650913    2.0998604180    1.2765828043
  -2.5222302831   -2.7339832600    1.2765828043
  -1.4947650913   -3.0678269380    1.2765828043
  -2.0317084804    2.3576567913    0.2975273373
  -3.0036299639    1.8736973974    0.2975273373
  -4.1273107661   -1.0268571093    0.2975273373
  -3.7350934585   -2.0392866863    0.2975273373
  -3.7350934585    1.0713201663   -0.7443617287
  -4.1273107661    0.0588905893   -0.7443617287
  -4.1273107661   -1.0268571093   -0.7443617287
  -3.7644941901    0.0561871580   -1.7234171957
  -3.7644941901   -1.0241536780   -1.7234171957
  -3.0734427625   -1.0272658504   -2.5215505250
  -0.1971317475   -0.4839832600   -3.0424950580
  -1.7362223924   -1.3725776582   -3.0424950580
  -0.7101619624   -1.3725776582   -3.0424950580
   2.6383239448   -1.5479978167    1.6731154045
  -0.5436530797   -3.3329050714    0.6940599375
   0.5374630105   -3.4330852303    0.6940599375
   1.5817629890   -3.1359562686    0.6940599375
   2.4482083569   -2.4816470991    0.6940599375
   3.0197808662   -1.5585258007    0.6940599375
   0.8265243735    0.8924982706    2.8326309044
   1.3622811788    1.8204562779    2.6194935955
   0.2907675682    1.8204562779    2.6194935955
   1.8164738672    2.6071410906    2.0125298918
   0.8265243735    2.8723972580    2.0125298918
  -0.1634251201    2.6071410906    2.0125298918
  -0.8881184464    1.8824477643    2.0125298918
   1.6259089072    3.3527508897    1.1041445151
   0.5561235918    3.4651898572    1.1041445151
  -0.4669069720    3.1327870772    1.1041445151
  -1.2662915056    2.4130180101    1.1041445151
   2.0745917697    3.3989554864    0.0326309044
   1.0848757800    3.6805539643    0.0326309044
   0.0602680013    3.5856100715    0.0326309044
  -0.8608526083    3.1269465070    0.0326309044
   2.5574733746    2.8149118937   -1.0388827062
   1.6259089072    3.3527508897   -1.0388827062
   0.5561235918    3.4651898572   -1.0388827062
  -0.4669069720    3.1327870772   -1.0388827062
   2.8064233609    0.8924982706   -1.9472680829
   2.5411671935    1.8824477643   -1.9472680829
   1.8164738672    2.6071410906   -1.9472680829
   0.8265243735    2.8723972580   -1.9472680829
  -0.1634251201    2.6071410906   -1.9472680829
   2.5411671935   -0.0974512230   -1.9472680829
   1.8980379842    0.8924982706   -2.5542317866
   1.3622811788    1.8204562779   -2.5542317866
   0.2907675682    1.8204562779   -2.5542317866
   0.8265243735    0.8924982706   -2.7673690956
   1.8411076040    0.8875334406    2.7029940446
   2.8824285779    0.8875334406    2.4653193275
   2.3617680910    1.7893438575    2.4653193275
   2.3617680910   -0.0142769762    2.4653193275
   3.7175031619    0.8875334406    1.7993695690
   3.4196319961    1.9019894689    1.7993695690
   2.6205904891    2.5943628761    1.7993695690
   3.4196319961   -0.1269225877    1.7993695690
   4.1809345933    0.8875334406    0.8370442861
   3.9492188776    1.9027463236    0.8370442861
   3.2999658699    2.7168838443    0.8370442861
   2.3617680910    3.1686960821    0.8370442861
   3.2999658699   -0.9418169631    0.8370442861
   3.9492188776   -0.1276794424    0.8370442861
   4.1809345933    0.8875334406   -0.2310561969
   3.9492188776    1.9027463236   -0.2310561969
   3.2999658699    2.7168838443   -0.2310561969
   3.2999658699   -0.9418169631   -0.2310561969
   3.9492188776   -0.1276794424   -0.2310561969
   3.7175031619    0.8875334406   -1.1933814799
   3.4196319961    1.9019894689   -1.1933814799
   3.4196319961   -0.1269225877   -1.1933814799
   0.3636021033   -0.8201708702    3.6076063850
   1.4049230772   -0.8201708702    3.3699316680
   0.8842625903    0.0816395467    3.3699316680
  -0.1570583836    0.0816395467    3.3699316680
  -0.6777188706   -0.8201708702    3.3699316680
  -0.1570583836   -1.7219812871    3.3699316680
   0.8842625903   -1.7219812871    3.3699316680
   2.2399976612   -0.8201708702    2.7039819095
   1.9421264954    0.1942851581    2.7039819095
  -0.8651756689   -2.2382560144    2.7039819095
   0.0965631730   -2.6774674269    2.7039819095
   1.1430849884   -2.5270003056    2.7039819095
   1.9421264954   -1.8346268985    2.7039819095
  -0.1570583836   -3.1013335117    1.7416566265
   0.8842625903   -3.1013335117    1.7416566265
   1.8224603692   -2.6495212739    1.7416566265
   2.4717133769   -1.8353837532    1.7416566265
   1.3318784105   -3.4542104418    0.0554227657
   2.2700761894   -3.0023982041    0.0554227657
   2.9193291971   -2.1882606833    0.0554227657
   3.1510449128   -1.1730478003   -1.0126777173
   0.2905574366   -3.4542104418   -1.0126777173
   1.3318784105   -3.4542104418   -1.0126777173
   2.2700761894   -3.0023982041   -1.0126777173
   2.9193291971   -2.1882606833   -1.0126777173
   2.6876134815   -1.1730478003   -1.9750030003
   0.5441789932   -3.0303443570   -1.9750030003
   1.5907008086   -2.8798772358   -1.9750030003
   2.3897423156   -2.1875038287   -1.9750030003
   1.8525388974   -1.1730478003   -2.6409527588
   1.3318784105   -0.2712373835   -2.6409527588
   0.2905574366   -2.0748582172   -2.6409527588
   1.3318784105   -2.0748582172   -2.6409527588
   0.8112179235   -1.1730478003   -2.8786274758
  -2.7232499198   -2.8745235847    0.8620591986
  -1.7615110779   -3.3137349972    0.8620591986
  -3.6025834211   -2.4716513235   -0.1002660844
  -2.9533304135   -3.2857888442   -0.1002660844
  -2.0151326345   -3.7376010820   -0.1002660844
  -0.9738116606   -3.7376010820   -0.1002660844
  -3.6025834211   -2.4716513235   -1.1683665674
  -2.9533304135   -3.2857888442   -1.1683665674
  -2.0151326345   -3.7376010820   -1.1683665674
  -0.9738116606   -3.7376010820   -1.1683665674
  -3.2948605011   -1.9850801587   -2.1306918503
  -2.7232499198   -2.8745235847   -2.1306918503
  -1.7615110779   -3.3137349972   -2.1306918503
  -0.7149892625   -3.1632678759   -2.1306918503
  -2.5357931214   -1.4564384405   -2.7966416088
  -2.0151326345   -2.3582488574   -2.7966416088
  -0.9738116606   -2.3582488574   -2.7966416088
  -1.8327012977   -0.2785316799    3.0565761447
  -1.3120408108    0.6232787370    2.8189014277
  -2.3533617847    0.6232787370    2.8189014277
  -2.8740222716   -0.2785316799    2.8189014277
  -2.3533617847   -1.1803420968    2.8189014277
  -1.0532184126    1.4282977555    2.1529516692
  -2.0997402281    1.5787648768    2.1529516692
  -3.0614790700    1.1395534643    2.1529516692
  -3.6330896513    0.2501100383    2.1529516692
  -3.6330896513   -0.8071733981    2.1529516692
  -3.0614790700   -1.6966168241    2.1529516692
  -2.0997402281   -2.1358282366    2.1529516692
  -2.3533617847    2.0026309616    1.1906263862
  -3.2915595636    1.5508187238    1.1906263862
  -3.9408125713    0.7366812031    1.1906263862
  -4.1725282870   -0.2785316799    1.1906263862
  -3.9408125713   -1.2937445629    1.1906263862
  -1.9162975945    2.5693369618   -0.4391238545
  -2.8544953734    2.1175247241   -0.4391238545
  -0.8749766206    2.5693369618   -1.5072243375
  -1.9162975945    2.5693369618   -1.5072243375
  -2.8544953734    2.1175247241   -1.5072243375
  -3.5037483811    1.3033872033   -1.5072243375
  -0.6161542224    1.9950037558   -2.4695496205
  -1.6626760379    2.1454708770   -2.4695496205
  -2.6244148797    1.7062594646   -2.4695496205
  -3.1960254611    0.8168160385   -2.4695496205
  -0.3543161336    0.2881743203   -3.1354993790
  -0.8749766206    1.1899847372   -3.1354993790
  -1.9162975945    1.1899847372   -3.1354993790
  -2.4369580814    0.2881743203   -3.1354993790
  -1.3956371075    0.2881743203   -3.3731740960
